st_TM_SNT1,st_TM_SNT2,st_TM_SNT3,st_TM_SNT4,st_TM_SNT5,st_TM_SNT6,st_TM_SNT7,st_TM_SNT8,st_TM_SNT9,st_TM_SNT10,st_TM_SNT11,st_TM_SNT12
3760,183,0,0,0,0,0,0,0,0,0,0
3761,4984,1598,0,0,0,0,0,0,0,0,0
3762,479,1034,0,0,0,0,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0,0,0
3764,3356,0,0,0,0,0,0,0,0,0,0
3765,0,0,0,0,0,0,0,0,0,0,0
3766,1958,559,0,0,0,0,0,0,0,0,0
3767,3183,0,0,0,0,0,0,0,0,0,0
3768,3140,0,0,0,0,0,0,0,0,0,0
3769,4403,0,0,0,0,0,0,0,0,0,0
3770,78,0,0,0,0,0,0,0,0,0,0
3771,3686,0,0,0,0,0,0,0,0,0,0
3772,3368,0,0,0,0,0,0,0,0,0,0
3773,998,983,0,0,0,0,0,0,0,0,0
3774,4626,390,3143,0,0,0,0,0,0,0,0
3775,4506,0,0,0,0,0,0,0,0,0,0
3776,4626,0,0,0,0,0,0,0,0,0,0
3777,2998,0,0,0,0,0,0,0,0,0,0
3778,0,0,0,0,0,0,0,0,0,0,0
3779,0,0,0,0,0,0,0,0,0,0,0
3780,1124,2861,0,0,0,0,0,0,0,0,0
3781,0,0,0,0,0,0,0,0,0,0,0
3782,0,0,0,0,0,0,0,0,0,0,0
3783,904,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0,0,0,0,0
3786,4046,0,0,0,0,0,0,0,0,0,0
3787,4643,0,0,0,0,0,0,0,0,0,0
3788,4583,0,0,0,0,0,0,0,0,0,0
3789,2975,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,0,0,0,0
3791,4904,0,0,0,0,0,0,0,0,0,0
3792,0,0,0,0,0,0,0,0,0,0,0
3793,1221,0,0,0,0,0,0,0,0,0,0
3794,4967,3660,0,0,0,0,0,0,0,0,0
3795,2184,0,0,0,0,0,0,0,0,0,0
3796,2186,2355,0,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0,0,0,0,0
3798,862,0,0,0,0,0,0,0,0,0,0
3799,4293,0,0,0,0,0,0,0,0,0,0
3800,0,0,0,0,0,0,0,0,0,0,0
3801,3275,3668,874,0,0,0,0,0,0,0,0
3802,2594,2224,0,0,0,0,0,0,0,0,0
3803,3859,0,0,0,0,0,0,0,0,0,0
3804,1226,0,0,0,0,0,0,0,0,0,0
3805,0,0,0,0,0,0,0,0,0,0,0
3806,4808,0,0,0,0,0,0,0,0,0,0
3807,3861,0,0,0,0,0,0,0,0,0,0
3808,0,0,0,0,0,0,0,0,0,0,0
3809,0,0,0,0,0,0,0,0,0,0,0
3810,412,2144,1524,1841,2754,470,0,0,0,0,0
3811,0,0,0,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0,0
3813,1503,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0,0,0,0
3815,0,0,0,0,0,0,0,0,0,0,0
3816,4495,3871,1471,1019,1122,19,0,0,0,0,0
3817,4560,0,0,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0,0,0,0
3819,0,0,0,0,0,0,0,0,0,0,0
3820,4312,0,0,0,0,0,0,0,0,0,0
3821,2450,1023,0,0,0,0,0,0,0,0,0
3822,4314,0,0,0,0,0,0,0,0,0,0
3823,0,0,0,0,0,0,0,0,0,0,0
3824,4034,2761,1529,0,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0,0,0,0,0
3826,235,1851,0,0,0,0,0,0,0,0,0
3827,0,0,0,0,0,0,0,0,0,0,0
3828,0,0,0,0,0,0,0,0,0,0,0
3829,0,0,0,0,0,0,0,0,0,0,0
3830,3558,0,0,0,0,0,0,0,0,0,0
3831,3832,118,0,0,0,0,0,0,0,0,0
3832,118,3831,0,0,0,0,0,0,0,0,0
3833,2475,0,0,0,0,0,0,0,0,0,0
3834,4638,0,0,0,0,0,0,0,0,0,0
3835,2283,3520,0,0,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0,0,0,0,0
3837,395,0,0,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0,0,0,0
3839,0,0,0,0,0,0,0,0,0,0,0
3840,0,0,0,0,0,0,0,0,0,0,0
3841,4685,0,0,0,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0,0,0,0,0
3843,4244,9,0,0,0,0,0,0,0,0,0
3844,561,0,0,0,0,0,0,0,0,0,0
3845,385,0,0,0,0,0,0,0,0,0,0
3846,372,0,0,0,0,0,0,0,0,0,0
3847,2509,0,0,0,0,0,0,0,0,0,0
3848,0,0,0,0,0,0,0,0,0,0,0
3849,2090,481,0,0,0,0,0,0,0,0,0
3850,2805,1670,0,0,0,0,0,0,0,0,0
3851,1415,0,0,0,0,0,0,0,0,0,0
3852,452,0,0,0,0,0,0,0,0,0,0
3853,108,2655,0,0,0,0,0,0,0,0,0
3854,4805,1251,1005,2140,1882,1746,3348,1207,126,0,0
3855,4171,4658,230,623,0,0,0,0,0,0,0
3856,2066,0,0,0,0,0,0,0,0,0,0
3857,436,786,2985,0,0,0,0,0,0,0,0
3858,47,0,0,0,0,0,0,0,0,0,0
3859,3803,0,0,0,0,0,0,0,0,0,0
3860,3536,181,0,0,0,0,0,0,0,0,0
3861,3807,0,0,0,0,0,0,0,0,0,0
3862,4479,4707,0,0,0,0,0,0,0,0,0
3863,4352,4429,3864,337,2573,1346,0,0,0,0,0
3864,4352,4429,337,2573,3863,1346,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0,0
3866,4257,2111,690,35,1905,0,0,0,0,0,0
3867,0,0,0,0,0,0,0,0,0,0,0
3868,2884,2391,1356,1272,2117,1209,122,0,0,0,0
3869,0,0,0,0,0,0,0,0,0,0,0
3870,1489,0,0,0,0,0,0,0,0,0,0
3871,4495,1019,1122,19,3816,0,0,0,0,0,0
3872,3360,0,0,0,0,0,0,0,0,0,0
3873,0,0,0,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0,0,0,0
3875,0,0,0,0,0,0,0,0,0,0,0
3876,4140,4223,95,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,0,0,0,0,0,0
3878,4224,0,0,0,0,0,0,0,0,0,0
3879,0,0,0,0,0,0,0,0,0,0,0
3880,3403,2664,1780,0,0,0,0,0,0,0,0
3881,0,0,0,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0,0,0,0
3883,0,0,0,0,0,0,0,0,0,0,0
3884,3735,3062,0,0,0,0,0,0,0,0,0
3885,1190,0,0,0,0,0,0,0,0,0,0
3886,0,0,0,0,0,0,0,0,0,0,0
3887,1894,0,0,0,0,0,0,0,0,0,0
3888,3646,1246,0,0,0,0,0,0,0,0,0
3889,1966,0,0,0,0,0,0,0,0,0,0
3890,309,2371,0,0,0,0,0,0,0,0,0
3891,704,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0,0
3893,0,0,0,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,0,0,0,0,0,0
3895,304,0,0,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0,0,0,0
3897,0,0,0,0,0,0,0,0,0,0,0
3898,2104,2681,339,1726,619,146,362,2711,3419,459,719
3899,3531,0,0,0,0,0,0,0,0,0,0
3900,1766,2460,0,0,0,0,0,0,0,0,0
3901,792,0,0,0,0,0,0,0,0,0,0
3902,2908,1616,2570,0,0,0,0,0,0,0,0
3903,4296,3670,0,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0,0,0,0,0
3905,854,1770,3125,1238,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0,0,0,0
3907,1907,0,0,0,0,0,0,0,0,0,0
3908,0,0,0,0,0,0,0,0,0,0,0
3909,0,0,0,0,0,0,0,0,0,0,0
3910,0,0,0,0,0,0,0,0,0,0,0
3911,0,0,0,0,0,0,0,0,0,0,0
3912,4308,0,0,0,0,0,0,0,0,0,0
3913,2077,0,0,0,0,0,0,0,0,0,0
3914,1008,1373,0,0,0,0,0,0,0,0,0
3915,829,1778,3289,2147,0,0,0,0,0,0,0
3916,3365,449,0,0,0,0,0,0,0,0,0
3917,1912,0,0,0,0,0,0,0,0,0,0
3918,0,0,0,0,0,0,0,0,0,0,0
3919,4885,4272,0,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,0,0,0,0,0,0
3921,128,0,0,0,0,0,0,0,0,0,0
3922,0,0,0,0,0,0,0,0,0,0,0
3923,0,0,0,0,0,0,0,0,0,0,0
3924,4318,4997,133,236,0,0,0,0,0,0,0
3925,4507,329,0,0,0,0,0,0,0,0,0
3926,773,0,0,0,0,0,0,0,0,0,0
3927,0,0,0,0,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0,0,0,0,0
3930,1395,0,0,0,0,0,0,0,0,0,0
3931,3560,0,0,0,0,0,0,0,0,0,0
3932,4636,0,0,0,0,0,0,0,0,0,0
3933,1740,0,0,0,0,0,0,0,0,0,0
3934,3595,0,0,0,0,0,0,0,0,0,0
3935,383,2476,925,0,0,0,0,0,0,0,0
3936,0,0,0,0,0,0,0,0,0,0,0
3937,4900,0,0,0,0,0,0,0,0,0,0
3938,2899,1279,0,0,0,0,0,0,0,0,0
3939,0,0,0,0,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0,0,0,0,0
3941,4796,3004,0,0,0,0,0,0,0,0,0
3942,0,0,0,0,0,0,0,0,0,0,0
3943,963,0,0,0,0,0,0,0,0,0,0
3944,0,0,0,0,0,0,0,0,0,0,0
3945,0,0,0,0,0,0,0,0,0,0,0
3946,4472,0,0,0,0,0,0,0,0,0,0
3947,0,0,0,0,0,0,0,0,0,0,0
3948,4522,0,0,0,0,0,0,0,0,0,0
3949,0,0,0,0,0,0,0,0,0,0,0
3950,0,0,0,0,0,0,0,0,0,0,0
3951,2138,2651,3750,0,0,0,0,0,0,0,0
3952,13,1793,1088,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0,0,0,0,0
3954,4067,0,0,0,0,0,0,0,0,0,0
3955,4346,2881,0,0,0,0,0,0,0,0,0
3956,0,0,0,0,0,0,0,0,0,0,0
3957,816,2485,0,0,0,0,0,0,0,0,0
3958,797,1,0,0,0,0,0,0,0,0,0
3959,0,0,0,0,0,0,0,0,0,0,0
3960,1637,1749,404,0,0,0,0,0,0,0,0
3961,2544,2595,2383,1053,0,0,0,0,0,0,0
3962,1066,853,1078,0,0,0,0,0,0,0,0
3963,4073,3208,2596,0,0,0,0,0,0,0,0
3964,3966,2070,3211,3716,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0,0,0,0
3966,1198,3964,3211,3716,2070,0,0,0,0,0,0
3967,4484,0,0,0,0,0,0,0,0,0,0
3968,2724,0,0,0,0,0,0,0,0,0,0
3969,4017,1954,1447,428,0,0,0,0,0,0,0
3970,4544,381,0,0,0,0,0,0,0,0,0
3971,4490,4980,1271,0,0,0,0,0,0,0,0
3972,0,0,0,0,0,0,0,0,0,0,0
3973,0,0,0,0,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,0,0,0,0,0
3975,0,0,0,0,0,0,0,0,0,0,0
3976,3219,1490,1142,0,0,0,0,0,0,0,0
3977,0,0,0,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0,0,0,0
3979,0,0,0,0,0,0,0,0,0,0,0
3980,2862,0,0,0,0,0,0,0,0,0,0
3981,0,0,0,0,0,0,0,0,0,0,0
3982,0,0,0,0,0,0,0,0,0,0,0
3983,2284,1296,0,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0,0,0,0
3985,2746,0,0,0,0,0,0,0,0,0,0
3986,3521,0,0,0,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0,0,0,0,0
3989,0,0,0,0,0,0,0,0,0,0,0
3990,0,0,0,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0,0,0,0
3993,3571,0,0,0,0,0,0,0,0,0,0
3994,0,0,0,0,0,0,0,0,0,0,0
3995,0,0,0,0,0,0,0,0,0,0,0
3996,1570,3113,0,0,0,0,0,0,0,0,0
3997,4097,1398,0,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0,0,0,0
4000,1923,2841,0,0,0,0,0,0,0,0,0
4001,0,0,0,0,0,0,0,0,0,0,0
4002,0,0,0,0,0,0,0,0,0,0,0
4003,1482,3707,0,0,0,0,0,0,0,0,0
4004,1179,0,0,0,0,0,0,0,0,0,0
4005,4101,0,0,0,0,0,0,0,0,0,0
4006,0,0,0,0,0,0,0,0,0,0,0
4007,0,0,0,0,0,0,0,0,0,0,0
4008,2720,3616,2810,0,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0,0,0,0,0
4010,0,0,0,0,0,0,0,0,0,0,0
4011,2160,2572,3713,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0,0,0,0
4013,1328,2298,0,0,0,0,0,0,0,0,0
4014,3121,0,0,0,0,0,0,0,0,0,0
4015,4428,0,0,0,0,0,0,0,0,0,0
4016,1579,0,0,0,0,0,0,0,0,0,0
4017,3969,428,0,0,0,0,0,0,0,0,0
4018,1372,2249,0,0,0,0,0,0,0,0,0
4019,0,0,0,0,0,0,0,0,0,0,0
4020,3433,1955,0,0,0,0,0,0,0,0,0
4021,0,0,0,0,0,0,0,0,0,0,0
4022,498,0,0,0,0,0,0,0,0,0,0
4023,1933,0,0,0,0,0,0,0,0,0,0
4024,2730,0,0,0,0,0,0,0,0,0,0
4025,4441,2490,27,0,0,0,0,0,0,0,0
4026,1866,1056,0,0,0,0,0,0,0,0,0
4027,0,0,0,0,0,0,0,0,0,0,0
4028,2146,3218,0,0,0,0,0,0,0,0,0
4029,0,0,0,0,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0,0,0,0,0
4031,0,0,0,0,0,0,0,0,0,0,0
4032,4311,2737,0,0,0,0,0,0,0,0,0
4033,1527,0,0,0,0,0,0,0,0,0,0
4034,3824,1529,0,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0
4036,2607,0,0,0,0,0,0,0,0,0,0
4037,990,0,0,0,0,0,0,0,0,0,0
4038,4889,0,0,0,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0,0,0,0
4041,4281,249,0,0,0,0,0,0,0,0,0
4042,1943,0,0,0,0,0,0,0,0,0,0
4043,4953,2527,3482,0,0,0,0,0,0,0,0
4044,2214,0,0,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0,0,0,0
4046,1876,2216,2286,3786,0,0,0,0,0,0,0
4047,2428,622,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0
4049,3600,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0,0
4051,4796,0,0,0,0,0,0,0,0,0,0
4052,5004,0,0,0,0,0,0,0,0,0,0
4053,0,0,0,0,0,0,0,0,0,0,0
4054,4332,3746,3110,0,0,0,0,0,0,0,0
4055,4747,0,0,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0,0,0,0
4057,0,0,0,0,0,0,0,0,0,0,0
4058,1087,0,0,0,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0,0,0,0,0
4060,0,0,0,0,0,0,0,0,0,0,0
4061,0,0,0,0,0,0,0,0,0,0,0
4062,1043,1042,0,0,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0
4064,1301,3661,0,0,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0,0,0,0,0
4066,0,0,0,0,0,0,0,0,0,0,0
4067,3954,0,0,0,0,0,0,0,0,0,0
4068,4249,0,0,0,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0,0,0,0,0
4070,3392,1306,1105,0,0,0,0,0,0,0,0
4071,4708,0,0,0,0,0,0,0,0,0,0
4072,3083,0,0,0,0,0,0,0,0,0,0
4073,4712,3963,3208,0,0,0,0,0,0,0,0
4074,0,0,0,0,0,0,0,0,0,0,0
4075,0,0,0,0,0,0,0,0,0,0,0
4076,4211,0,0,0,0,0,0,0,0,0,0
4077,200,2321,0,0,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0,0,0,0,0
4079,3053,987,3285,1822,0,0,0,0,0,0,0
4080,4263,0,0,0,0,0,0,0,0,0,0
4081,0,0,0,0,0,0,0,0,0,0,0
4082,4988,0,0,0,0,0,0,0,0,0,0
4083,921,0,0,0,0,0,0,0,0,0,0
4084,4672,4406,1544,0,0,0,0,0,0,0,0
4085,43,0,0,0,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,0,0,0,0,0
4088,2893,0,0,0,0,0,0,0,0,0,0
4089,0,0,0,0,0,0,0,0,0,0,0
4090,3650,0,0,0,0,0,0,0,0,0,0
4091,3564,0,0,0,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0,0,0,0,0
4095,4372,0,0,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0,0,0,0
4097,3997,0,0,0,0,0,0,0,0,0,0
4098,573,2648,0,0,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0,0,0,0
4101,4005,0,0,0,0,0,0,0,0,0,0
4102,679,0,0,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0,0,0,0
4104,4807,486,0,0,0,0,0,0,0,0,0
4105,117,2162,0,0,0,0,0,0,0,0,0
4106,4978,0,0,0,0,0,0,0,0,0,0
4107,2110,0,0,0,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0,0,0,0,0
4109,974,897,0,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0,0,0,0,0
4113,2327,0,0,0,0,0,0,0,0,0,0
4114,2852,0,0,0,0,0,0,0,0,0,0
4115,0,0,0,0,0,0,0,0,0,0,0
4116,3589,0,0,0,0,0,0,0,0,0,0
4117,1259,3472,1493,0,0,0,0,0,0,0,0
4118,2856,3366,0,0,0,0,0,0,0,0,0
4119,1171,3186,0,0,0,0,0,0,0,0,0
4120,4583,0,0,0,0,0,0,0,0,0,0
4121,4240,1515,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0
4123,3168,0,0,0,0,0,0,0,0,0,0
4124,1223,0,0,0,0,0,0,0,0,0,0
4125,1116,1590,731,2749,752,0,0,0,0,0,0
4126,0,0,0,0,0,0,0,0,0,0,0
4127,2652,0,0,0,0,0,0,0,0,0,0
4128,138,0,0,0,0,0,0,0,0,0,0
4129,2047,3667,0,0,0,0,0,0,0,0,0
4130,0,0,0,0,0,0,0,0,0,0,0
4131,670,585,2108,1120,0,0,0,0,0,0,0
4132,35,690,2111,3463,0,0,0,0,0,0,0
4133,4768,0,0,0,0,0,0,0,0,0,0
4134,4875,269,0,0,0,0,0,0,0,0,0
4135,0,0,0,0,0,0,0,0,0,0,0
4136,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,0,0,0,0,0,0,0,0
4138,2146,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,0,0
4140,4223,758,3876,95,0,0,0,0,0,0,0
4141,1243,307,2886,976,772,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0,0,0,0
4143,0,0,0,0,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0,0,0,0,0
4147,3477,0,0,0,0,0,0,0,0,0,0
4148,4274,1230,335,2699,2173,0,0,0,0,0,0
4149,5049,1892,3253,0,0,0,0,0,0,0,0
4150,1144,442,1443,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0,0,0,0,0
4153,1831,1109,2768,0,0,0,0,0,0,0,0
4154,848,0,0,0,0,0,0,0,0,0,0
4155,0,0,0,0,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0,0,0,0,0
4157,1968,0,0,0,0,0,0,0,0,0,0
4158,4419,3486,716,0,0,0,0,0,0,0,0
4159,3234,0,0,0,0,0,0,0,0,0,0
4160,5006,0,0,0,0,0,0,0,0,0,0
4161,717,615,0,0,0,0,0,0,0,0,0
4162,0,0,0,0,0,0,0,0,0,0,0
4163,2000,0,0,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0,0,0,0
4165,2337,0,0,0,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0,0,0,0,0
4167,0,0,0,0,0,0,0,0,0,0,0
4168,1519,1816,1283,0,0,0,0,0,0,0,0
4169,3081,0,0,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0,0,0,0
4171,3855,0,0,0,0,0,0,0,0,0,0
4172,5020,4173,0,0,0,0,0,0,0,0,0
4173,5020,4172,0,0,0,0,0,0,0,0,0
4174,2572,0,0,0,0,0,0,0,0,0,0
4175,4538,0,0,0,0,0,0,0,0,0,0
4176,4254,852,1371,0,0,0,0,0,0,0,0
4177,0,0,0,0,0,0,0,0,0,0,0
4178,231,0,0,0,0,0,0,0,0,0,0
4179,0,0,0,0,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0,0,0,0,0
4181,3471,0,0,0,0,0,0,0,0,0,0
4182,0,0,0,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0,0,0,0
4184,801,0,0,0,0,0,0,0,0,0,0
4185,4319,0,0,0,0,0,0,0,0,0,0
4186,0,0,0,0,0,0,0,0,0,0,0
4187,1942,3227,0,0,0,0,0,0,0,0,0
4188,0,0,0,0,0,0,0,0,0,0,0
4189,2215,0,0,0,0,0,0,0,0,0,0
4190,4329,0,0,0,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0,0,0,0
4193,749,0,0,0,0,0,0,0,0,0,0
4194,3525,0,0,0,0,0,0,0,0,0,0
4195,4799,1267,64,0,0,0,0,0,0,0,0
4196,0,0,0,0,0,0,0,0,0,0,0
4197,2507,0,0,0,0,0,0,0,0,0,0
4198,3705,0,0,0,0,0,0,0,0,0,0
4199,0,0,0,0,0,0,0,0,0,0,0
4200,0,0,0,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,0
4203,0,0,0,0,0,0,0,0,0,0,0
4204,2264,1030,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0,0,0,0,0
4207,4252,0,0,0,0,0,0,0,0,0,0
4208,4871,0,0,0,0,0,0,0,0,0,0
4209,3176,0,0,0,0,0,0,0,0,0,0
4210,2028,0,0,0,0,0,0,0,0,0,0
4211,4076,0,0,0,0,0,0,0,0,0,0
4212,1907,0,0,0,0,0,0,0,0,0,0
4213,0,0,0,0,0,0,0,0,0,0,0
4214,0,0,0,0,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0,0,0,0,0
4216,2784,0,0,0,0,0,0,0,0,0,0
4217,587,2277,1505,1911,1887,0,0,0,0,0,0
4218,232,2922,3545,0,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0,0,0,0,0
4220,0,0,0,0,0,0,0,0,0,0,0
4221,1141,0,0,0,0,0,0,0,0,0,0
4222,1020,0,0,0,0,0,0,0,0,0,0
4223,4140,3876,95,0,0,0,0,0,0,0,0
4224,3878,0,0,0,0,0,0,0,0,0,0
4225,2348,0,0,0,0,0,0,0,0,0,0
4226,127,0,0,0,0,0,0,0,0,0,0
4227,0,0,0,0,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0,0,0,0,0
4229,0,0,0,0,0,0,0,0,0,0,0
4230,5048,4450,3188,0,0,0,0,0,0,0,0
4231,4631,4790,0,0,0,0,0,0,0,0,0
4232,3692,0,0,0,0,0,0,0,0,0,0
4233,0,0,0,0,0,0,0,0,0,0,0
4234,1427,2035,0,0,0,0,0,0,0,0,0
4235,319,662,0,0,0,0,0,0,0,0,0
4236,4737,73,2178,0,0,0,0,0,0,0,0
4237,3194,0,0,0,0,0,0,0,0,0,0
4238,2706,0,0,0,0,0,0,0,0,0,0
4239,0,0,0,0,0,0,0,0,0,0,0
4240,4121,908,0,0,0,0,0,0,0,0,0
4241,909,0,0,0,0,0,0,0,0,0,0
4242,3602,0,0,0,0,0,0,0,0,0,0
4243,1026,0,0,0,0,0,0,0,0,0,0
4244,9,3843,0,0,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0,0,0,0,0
4246,4698,825,0,0,0,0,0,0,0,0,0
4247,0,0,0,0,0,0,0,0,0,0,0
4248,2716,0,0,0,0,0,0,0,0,0,0
4249,2951,4068,0,0,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0,0,0,0,0
4251,4390,1439,0,0,0,0,0,0,0,0,0
4252,4207,0,0,0,0,0,0,0,0,0,0
4253,1418,917,0,0,0,0,0,0,0,0,0
4254,1119,4176,0,0,0,0,0,0,0,0,0
4255,274,3539,2883,0,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0,0,0,0,0
4257,1655,1905,3866,0,0,0,0,0,0,0,0
4258,0,0,0,0,0,0,0,0,0,0,0
4259,66,2168,1656,3051,1842,0,0,0,0,0,0
4260,0,0,0,0,0,0,0,0,0,0,0
4261,4773,891,0,0,0,0,0,0,0,0,0
4262,1096,0,0,0,0,0,0,0,0,0,0
4263,4080,0,0,0,0,0,0,0,0,0,0
4264,3434,0,0,0,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0,0,0,0,0
4266,0,0,0,0,0,0,0,0,0,0,0
4267,0,0,0,0,0,0,0,0,0,0,0
4268,2733,0,0,0,0,0,0,0,0,0,0
4269,4667,2735,0,0,0,0,0,0,0,0,0
4270,1348,0,0,0,0,0,0,0,0,0,0
4271,3222,0,0,0,0,0,0,0,0,0,0
4272,4885,3919,0,0,0,0,0,0,0,0,0
4273,1683,0,0,0,0,0,0,0,0,0,0
4274,2173,4148,2699,1230,335,0,0,0,0,0,0
4275,0,0,0,0,0,0,0,0,0,0,0
4276,1048,2700,0,0,0,0,0,0,0,0,0
4277,1231,1232,0,0,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,0,0,0,0,0
4279,1409,483,0,0,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0,0,0,0,0
4281,4041,249,0,0,0,0,0,0,0,0,0
4282,0,0,0,0,0,0,0,0,0,0,0
4283,3236,0,0,0,0,0,0,0,0,0,0
4284,0,0,0,0,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0,0,0,0,0
4287,0,0,0,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0,0,0,0
4289,1174,0,0,0,0,0,0,0,0,0,0
4290,0,0,0,0,0,0,0,0,0,0,0
4291,0,0,0,0,0,0,0,0,0,0,0
4292,1818,0,0,0,0,0,0,0,0,0,0
4293,3799,0,0,0,0,0,0,0,0,0,0
4294,2024,0,0,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0,0,0,0
