StarID,RA,Dec,Mag
64899,18.37647589,12.02964433,5.99
23066,6.66325704,12.98280259,5.99
73935,20.65138016,15.83823558,5.99
46462,13.00998847,-3.3686079,5.99
21332,6.25823884,-4.91463574,5.99
21317,6.25491968,-18.47701325,5.99
25435,7.22333599,-22.67414589,5.99
83990,23.461213600000004,25.1673687,5.99
74721,20.85713671,-5.6266358,5.99
7749,2.38124281,-73.64582097,5.99
58964,16.75005786,-28.50965621,5.99
18927,5.65865367,-3.56470944,5.99
17831,5.38847536,-8.41558811,5.99
39793,10.99242746,36.09322401,5.99
15654,4.77132883,18.73486237,5.99
58860,16.71837134,77.51347098,5.99
51479,14.51967667,-38.86977705,5.99
3501,1.06733002,52.50230919,5.99
492,0.13820907,-8.82402541,5.99
35265,9.69664999,-55.21376962,5.99
34143,9.4015266,-61.64878694,5.99
74927,20.91229875,75.92546706,5.99
17400,5.27170902,34.31221188,5.99
71524,20.05455354,18.50104063,5.99
2361,0.7115666,-60.26268184,5.99
62309,17.68939034,51.81818247,6.0
21413,6.27655535,-39.26434877,6.0
55981,15.85875444,-47.06071935,6.0
6667,2.04791494,64.90149425,6.0
16810,5.10823781,61.1699407,6.0
45288,12.6457463,-18.2501648,6.0
46361,12.97980639,75.47247502,6.0
46740,13.10591196,21.15351,6.0
29536,8.20855462,-46.26430821,6.0
21838,6.37678451,12.57031541,6.0
66004,18.66466924,52.19602352,6.0
51553,14.53896437,26.67734238,6.0
32042,8.83917252,-42.08979986,6.0
14400,4.39232135,20.98212975,6.0
44816,12.49941202,-41.73586155,6.0
87044,18.0907559826211,2.51356283479581,6.0
85799,0.545566121738114,-63.030747755169706,6.0
63086,17.89854767,-34.75270986,6.0
49575,13.94249602,-54.70411568,6.0
55412,15.68307981,16.024629,6.0
49200,13.84018688,5.4972218,6.0
70569,19.81727379,-10.87071152,6.0
19426,5.77930373,15.82250445,6.0
24879,7.088436200000001,22.63748109,6.0
70501,19.79680479,25.38411181,6.0
14079,4.304465,-20.71530624,6.0
25165,7.15926823,-16.23450762,6.0
46134,12.90520616,-11.64859567,6.0
76325,21.287285999999998,55.79796866,6.0
56647,16.05955131,-32.00046745,6.0
25979,7.34858862,-26.9638516,6.0
48540,13.64693439,-57.62270235,6.0
80579,22.46283896,31.83997497,6.0
43696,12.18335825,81.70983674,6.0
78954,22.00219973,6.7174357,6.0
60150,17.08800788,0.70337361,6.0
30076,8.34453212,72.40729324,6.0
47544,13.34676198,-55.80069803,6.0
8170,2.51256482,0.25587583,6.0
2210,0.66442077,-44.79633326,6.0
60886,17.30137011,17.31791351,6.0
78137,21.77118294,-9.2759542,6.0
7110,2.18951184,-10.05174603,6.0
8284,2.54837496,15.03446457,6.0
69567,19.56155668,49.26234659,6.0
37480,10.32413371,48.39703112,6.0
52712,14.89001105,19.15227142,6.0
48781,13.71558831,-56.76795968,6.0
37966,10.45705543,-65.7047139,6.0
37971,10.45779948,41.60121201,6.0
67802,19.11447719,-16.22923584,6.0
